task_idx,epoch,train_loss,train_acc,train_eval_loss,train_eval_acc,nc1,nc2,nc3,nc4
6,26,0.024462784989736974,0.9935,0.26223144635558127,0.912,0.0,0.0,0.0,0.0
6,27,0.019332070159725843,0.9955,0.026001129753421993,0.991,0.0,0.0,0.0,0.0
6,28,0.01691846896428615,0.996,0.1145771075040102,0.964,0.0,0.0,0.0,0.0
6,29,0.011327411754755302,0.996,0.005365747105097398,1.0,0.0,0.0,0.0,0.0
6,30,0.006048482540936675,0.9995,0.0018717103332164698,1.0,0.28210505843162537,0.2540174424648285,0.125028595328331,0.9875
6,31,0.0024589089726214297,1.0,0.0009184678686142433,1.0,0.0,0.0,0.0,0.0
6,32,0.0011155306264117827,1.0,0.0004850737856759224,1.0,0.0,0.0,0.0,0.0
6,33,0.0006287711195182055,1.0,0.000346344215067802,1.0,0.0,0.0,0.0,0.0
6,34,0.0004996904225845355,1.0,0.00026690579725254795,1.0,0.0,0.0,0.0,0.0
6,35,0.00041717808860994407,1.0,0.0002139579276627046,1.0,0.24914990365505219,0.24308690428733826,0.11554374545812607,0.9935
7,1,1.4870713514089584,0.438,15.55234700202942,0.2275,0.0,0.0,0.0,0.0
7,2,1.1171258503198624,0.578,1.4217976135015489,0.584,0.0,0.0,0.0,0.0
7,3,1.024945840537548,0.6085,1.6441078186035156,0.582,0.0,0.0,0.0,0.0
7,4,0.8756307142972947,0.67,0.7635383027791977,0.7125,0.0,0.0,0.0,0.0
7,5,0.7563851180672646,0.7125,0.8406040775775909,0.678,1.6118191480636597,0.6794025301933289,0.3531721532344818,0.627
7,6,0.7071873670816422,0.7285,1.0796615836024284,0.595,0.0,0.0,0.0,0.0
7,7,0.6070331560075283,0.7705,0.6664853893220425,0.7455,0.0,0.0,0.0,0.0
7,8,0.46275684490799907,0.823,0.8186111590266227,0.7645,0.0,0.0,0.0,0.0
7,9,0.41469948515295985,0.854,2.0657008117437363,0.5715,0.0,0.0,0.0,0.0
7,10,0.39743374317884445,0.8515,0.8947536599636078,0.7115,1.0033296346664429,0.5815357565879822,0.33604559302330017,0.633
7,11,0.30491162694990637,0.887,0.5332670114934445,0.823,0.0,0.0,0.0,0.0
7,12,0.2509819869697094,0.9105,0.6392046251893043,0.804,0.0,0.0,0.0,0.0
7,13,0.24963613413274288,0.909,0.9150965619087219,0.7375,0.0,0.0,0.0,0.0
7,14,0.19121797014027833,0.9295,0.2738374876976013,0.899,0.0,0.0,0.0,0.0
7,15,0.09207490384578705,0.9705,0.034728652592748405,0.994,0.5413141250610352,0.4014638066291809,0.2061147689819336,0.846
7,16,0.07271358815953136,0.9795,0.04949426169507205,0.9875,0.0,0.0,0.0,0.0
7,17,0.03698357787914574,0.9895,0.08326918267644942,0.969,0.0,0.0,0.0,0.0
7,18,0.027778985439799727,0.993,0.025131009959150106,0.994,0.0,0.0,0.0,0.0
7,19,0.02075905682402663,0.9955,0.01791200529783964,0.997,0.0,0.0,0.0,0.0
7,20,0.01616820164723322,0.996,0.03215505392756313,0.9915,0.4005226194858551,0.28197506070137024,0.15022918581962585,0.9405
7,21,0.017338267423911022,0.9965,0.008887221592012794,0.9985,0.0,0.0,0.0,0.0
7,22,0.01005655680433847,0.9975,0.005650267197052017,0.9995,0.0,0.0,0.0,0.0
7,23,0.006789632501895539,0.999,0.0029593954602023585,1.0,0.0,0.0,0.0,0.0
7,24,0.0025363566118176096,1.0,0.0033424761571222918,0.9995,0.0,0.0,0.0,0.0
7,25,0.0020871644018916414,1.0,0.0008367712081235368,1.0,0.3112865388393402,0.24569803476333618,0.12949314713478088,0.978
7,26,0.0014207552607695107,1.0,0.0006995509208354633,1.0,0.0,0.0,0.0,0.0
7,27,0.0013544616602302994,1.0,0.0025790730302105657,0.9995,0.0,0.0,0.0,0.0
7,28,0.025632657241658308,0.992,0.20684438715688885,0.935,0.0,0.0,0.0,0.0
7,29,0.021375425888691096,0.995,0.0792072857869789,0.969,0.0,0.0,0.0,0.0
7,30,0.010766549214022234,0.997,0.007516860894393176,0.999,0.34823670983314514,0.3120391070842743,0.142597958445549,0.9605
7,31,0.011309667787281796,0.9975,0.009465435268939473,0.996,0.0,0.0,0.0,0.0
7,32,0.023511597658507525,0.9925,0.18620306815952062,0.946,0.0,0.0,0.0,0.0
7,33,0.01406940768356435,0.996,0.008556975551182405,0.999,0.0,0.0,0.0,0.0
7,34,0.07157284976914526,0.98,0.13988825054839255,0.947,0.0,0.0,0.0,0.0
7,35,0.0643842162983492,0.9815,0.052115385164506735,0.9855,0.5131150484085083,0.3251458704471588,0.17073267698287964,0.9055
7,36,0.07364359264727682,0.9715,0.22681334484368562,0.9255,0.0,0.0,0.0,0.0
7,37,0.05020168611779809,0.9825,0.03985290901269764,0.9875,0.0,0.0,0.0,0.0
7,38,0.029135564076714218,0.9935,0.014258223199285568,0.9955,0.0,0.0,0.0,0.0
7,39,0.01183126055286266,0.9975,0.02834968586685136,0.99,0.0,0.0,0.0,0.0
7,40,0.0042008509740117,0.9995,0.011847009113989771,0.996,0.30914172530174255,0.3178916871547699,0.13783560693264008,0.9735
7,41,0.012985423211066518,0.997,0.02060141218069475,0.9925,0.0,0.0,0.0,0.0
7,42,0.017396694071940146,0.9965,0.014295307466527447,0.997,0.0,0.0,0.0,0.0
7,43,0.004795856592827477,0.9995,0.0022809583965863567,1.0,0.0,0.0,0.0,0.0
7,44,0.00320715772541007,0.9995,0.0015443178307032212,1.0,0.0,0.0,0.0,0.0
7,45,0.010497806966886855,0.9975,0.010011104923905804,0.997,0.36315295100212097,0.25811439752578735,0.13861753046512604,0.9715
7,46,0.003645598272123607,1.0,0.002900691054674098,0.9995,0.0,0.0,0.0,0.0
7,47,0.006725837856793078,0.9965,0.056338975694961844,0.981,0.0,0.0,0.0,0.0
7,48,0.020948733644327148,0.9945,0.022996388538740576,0.9935,0.0,0.0,0.0,0.0
7,49,0.010035036045592279,0.9975,0.00296185250277631,1.0,0.0,0.0,0.0,0.0
7,50,0.010735738153744023,0.9975,0.008290273736784003,0.9985,0.3697560429573059,0.26229622960090637,0.13394516706466675,0.959
7,51,0.023658938990556634,0.993,0.036688212633598595,0.9875,0.0,0.0,0.0,0.0
7,52,0.08450134464772419,0.973,1.2463729506731034,0.806,0.0,0.0,0.0,0.0
7,53,0.06259774482576176,0.982,0.1464007068425417,0.9545,0.0,0.0,0.0,0.0
7,54,0.0402631919295527,0.985,0.057187093084212395,0.98,0.0,0.0,0.0,0.0
7,55,0.013452114614192396,0.997,0.006816689176775981,0.9975,0.36391183733940125,0.3387041985988617,0.15661221742630005,0.9545
7,56,0.008722919171850663,0.9975,0.0055497646681033075,0.999,0.0,0.0,0.0,0.0
7,57,0.013636231529526413,0.995,0.08276101169642061,0.97,0.0,0.0,0.0,0.0
7,58,0.007103692690725439,0.997,0.0034176505962386725,0.9995,0.0,0.0,0.0,0.0
7,59,0.017999417377868667,0.9945,0.030796332109021024,0.987,0.0,0.0,0.0,0.0
7,60,0.024349209368228913,0.9905,0.011806707758223638,0.9975,0.4435429573059082,0.3262571096420288,0.1717577427625656,0.9315
7,61,0.00953818932408467,0.9985,0.007796593420207501,0.9975,0.0,0.0,0.0,0.0
7,62,0.0050225888140266765,0.999,0.0031080761610064655,0.9995,0.0,0.0,0.0,0.0
7,63,0.003097592988196993,0.9995,0.0015589355984411669,0.9995,0.0,0.0,0.0,0.0
7,64,0.044400602470268495,0.9875,0.44906965382397174,0.8945,0.0,0.0,0.0,0.0
7,65,0.05541040470590815,0.9835,0.16154373742640019,0.9535,0.46036121249198914,0.43707016110420227,0.18151961266994476,0.8695
7,66,0.20104289173148573,0.945,0.5092887763679027,0.876,0.0,0.0,0.0,0.0
7,67,0.07654062951449304,0.9715,0.06713730248622596,0.9745,0.0,0.0,0.0,0.0
7,68,0.023099734368151985,0.993,0.07042465497739613,0.9775,0.0,0.0,0.0,0.0
7,69,0.006631412538699806,0.9975,0.008588970293058083,0.9985,0.0,0.0,0.0,0.0
7,70,0.007471432242309675,0.9985,0.0027744909345346967,0.999,0.35460779070854187,0.2701862156391144,0.135141521692276,0.976
7,71,0.002420022337028058,1.0,0.0016954687566612847,0.9995,0.0,0.0,0.0,0.0
7,72,0.0010922124303033342,1.0,0.0003745237003749935,1.0,0.0,0.0,0.0,0.0
7,73,0.00059669585309166,1.0,0.0002410601700103143,1.0,0.0,0.0,0.0,0.0
7,74,0.00041439888918830546,1.0,0.00017697709667118032,1.0,0.0,0.0,0.0,0.0
7,75,0.00045004404812061695,1.0,0.0001661255635553971,1.0,0.3045182228088379,0.2477881759405136,0.12492462247610092,0.9855
7,76,0.00031726575918582966,1.0,0.00014326577114843531,1.0,0.0,0.0,0.0,0.0
7,77,0.00041871513596561274,1.0,0.0001269789068828686,1.0,0.0,0.0,0.0,0.0
7,78,0.0003479113151115598,1.0,0.00018126386696167173,1.0,0.0,0.0,0.0,0.0
7,79,0.0005798101227992447,1.0,0.0001561523314740043,1.0,0.0,0.0,0.0,0.0
7,80,0.001335251376767701,1.0,0.000460077015668503,1.0,0.3076426684856415,0.22186154127120972,0.11720522493124008,0.9855
7,81,0.0009930064383661375,1.0,0.0011550499057921115,0.9995,0.0,0.0,0.0,0.0
7,82,0.0007658365855604643,1.0,0.00016662858590279939,1.0,0.0,0.0,0.0,0.0
7,83,0.00028383330121869223,1.0,0.00010222858309134608,1.0,0.0,0.0,0.0,0.0
7,84,0.00022465695787104778,1.0,8.582305650634226e-05,1.0,0.0,0.0,0.0,0.0
7,85,0.00017855624355433974,1.0,7.424132361848024e-05,1.0,0.28426218032836914,0.21672730147838593,0.11322744935750961,0.989
7,86,0.00021428872418255196,1.0,7.40074761051801e-05,1.0,0.0,0.0,0.0,0.0
7,87,0.0001574537141186738,1.0,6.92600019283418e-05,1.0,0.0,0.0,0.0,0.0
7,88,0.00014284728986240224,1.0,6.437000942241866e-05,1.0,0.0,0.0,0.0,0.0
7,89,0.00018366902755587945,1.0,6.140230108030665e-05,1.0,0.0,0.0,0.0,0.0
7,90,0.00018766533825328224,1.0,5.469035829264612e-05,1.0,0.2762414515018463,0.21457840502262115,0.11079422384500504,0.9895
7,91,0.0003121809006370313,1.0,5.3485455509871827e-05,1.0,0.0,0.0,0.0,0.0
7,92,0.00189089869019881,0.9995,0.0001074772728679818,1.0,0.0,0.0,0.0,0.0
7,93,0.00020231744370903472,1.0,7.900602356130548e-05,1.0,0.0,0.0,0.0,0.0
7,94,0.00018422715495034937,1.0,7.413574945530854e-05,1.0,0.0,0.0,0.0,0.0
7,95,0.0001881649048664258,1.0,7.103781899786554e-05,1.0,0.27912455797195435,0.20669452846050262,0.10893891006708145,0.989
7,96,0.0001650720538054884,1.0,5.086254288471537e-05,1.0,0.0,0.0,0.0,0.0
7,97,0.00016683835036019446,1.0,5.925620715061086e-05,1.0,0.0,0.0,0.0,0.0
7,98,0.00027154958627761516,1.0,5.3406734250529555e-05,1.0,0.0,0.0,0.0,0.0
7,99,0.00022123480237496552,1.0,7.636092502252723e-05,1.0,0.0,0.0,0.0,0.0
7,100,0.00053921852091662,1.0,9.157544454865273e-05,1.0,0.27958914637565613,0.20750822126865387,0.1059587225317955,0.992
8,1,1.3605232208967208,0.481,2.4157943892478944,0.469,0.0,0.0,0.0,0.0
8,2,1.165539088845253,0.5725,1.2584740209579468,0.5895,0.0,0.0,0.0,0.0
8,3,1.0012145599722861,0.6255,1.034288328588009,0.594,0.0,0.0,0.0,0.0
8,4,0.9154657676815987,0.669,0.7797067946195603,0.714,0.0,0.0,0.0,0.0
8,5,0.7981146121025086,0.715,0.7130872914195061,0.717,1.4580086469650269,0.6635259985923767,0.4759843051433563,0.7925
8,6,0.7201852720975875,0.742,1.1028858676552773,0.6485,0.0,0.0,0.0,0.0
8,7,0.6964963728189468,0.746,0.6034335553646087,0.789,0.0,0.0,0.0,0.0
8,8,0.6474505561590195,0.775,0.8233247977495194,0.712,0.0,0.0,0.0,0.0
8,9,0.5524146631360054,0.795,0.6094099421799183,0.7905,0.0,0.0,0.0,0.0
8,10,0.4162211984395981,0.8525,0.49420495837926864,0.8185,1.0303573608398438,0.6097480058670044,0.34708371758461,0.7415
8,11,0.3834493338316679,0.862,0.6526946237683297,0.7715,0.0,0.0,0.0,0.0
8,12,0.36068413078784944,0.869,0.5186512270569801,0.8265,0.0,0.0,0.0,0.0
8,13,0.37475512944161893,0.87,0.8551616334915161,0.757,0.0,0.0,0.0,0.0
8,14,0.32872132331132886,0.8765,0.5365004228055477,0.7935,0.0,0.0,0.0,0.0
8,15,0.3150668898969889,0.89,0.32222787946462633,0.8805,0.6925134658813477,0.5170264840126038,0.3236621916294098,0.8135
8,16,0.21950730688869954,0.919,0.29455208510160447,0.8925,0.0,0.0,0.0,0.0
8,17,0.14268685156479477,0.9515,0.14858845297247172,0.948,0.0,0.0,0.0,0.0
8,18,0.0951287729293108,0.971,0.08683663953095674,0.9745,0.0,0.0,0.0,0.0
8,19,0.05893072390463203,0.9815,0.39351975344121454,0.869,0.0,0.0,0.0,0.0
8,20,0.04003052095882595,0.987,0.4712195684760809,0.864,0.43081459403038025,0.3812505304813385,0.21744728088378906,0.8165
8,21,0.07663638102822005,0.9775,0.09724675809964538,0.967,0.0,0.0,0.0,0.0
8,22,0.048817870924249294,0.9835,0.035068352008238435,0.9895,0.0,0.0,0.0,0.0
8,23,0.11149259585887193,0.966,0.19294684767723083,0.934,0.0,0.0,0.0,0.0
8,24,0.09644592199474573,0.969,0.3307514638453722,0.91,0.0,0.0,0.0,0.0
8,25,0.05713087050244212,0.9825,0.04066355178365484,0.9875,0.431047648191452,0.3268512487411499,0.1800837367773056,0.9475
8,26,0.029675809745676816,0.994,0.02025947204325348,0.9935,0.0,0.0,0.0,0.0
8,27,0.07678286117501557,0.9765,0.39187490768730643,0.91,0.0,0.0,0.0,0.0
8,28,0.069449752131477,0.976,0.048200996383093296,0.9835,0.0,0.0,0.0,0.0
8,29,0.05535000897943974,0.984,0.28146796554327014,0.9205,0.0,0.0,0.0,0.0
8,30,0.022564485317561774,0.993,0.03840030764695257,0.9885,0.43828392028808594,0.25771650671958923,0.1573915183544159,0.936
8,31,0.03730471910908818,0.9885,0.09668799277860671,0.968,0.0,0.0,0.0,0.0
8,32,0.035302727668313306,0.99,0.3497685220837593,0.9105,0.0,0.0,0.0,0.0
8,33,0.18622351167257875,0.9445,0.34052429754287006,0.9075,0.0,0.0,0.0,0.0
8,34,0.10303216443397105,0.9695,0.09085977492853999,0.9695,0.0,0.0,0.0,0.0
8,35,0.057800576854497195,0.9815,0.06474561685696244,0.974,0.4515876770019531,0.32952967286109924,0.19821269810199738,0.9235
8,36,0.026267557714600116,0.992,0.02969654447864741,0.9905,0.0,0.0,0.0,0.0
8,37,0.009487066724686884,0.9985,0.0032641298507223838,0.9995,0.0,0.0,0.0,0.0
8,38,0.0054569195350632075,0.999,0.0017447416196228005,1.0,0.0,0.0,0.0,0.0
8,39,0.008574324550281745,0.9985,0.002386526682676049,0.9995,0.0,0.0,0.0,0.0
8,40,0.0030132123423391023,0.9995,0.001149327756065759,1.0,0.3253701329231262,0.24505206942558289,0.15777303278446198,0.9775
8,41,0.0013096194216632284,1.0,0.000518705999274971,1.0,0.0,0.0,0.0,0.0
8,42,0.0006772099861700554,1.0,0.00036561827662808357,1.0,0.0,0.0,0.0,0.0
8,43,0.0009351478573080385,1.0,0.00031137674559431614,1.0,0.0,0.0,0.0,0.0
8,44,0.00502914728174801,0.9995,0.0008071453018055763,1.0,0.0,0.0,0.0,0.0
8,45,0.0017911460145842283,1.0,0.0006053360083751613,1.0,0.3012489676475525,0.24485303461551666,0.15088596940040588,0.982
8,46,0.000849153679155279,1.0,0.00034192477265605704,1.0,0.0,0.0,0.0,0.0
8,47,0.0006150707861525006,1.0,0.00024320234999322565,1.0,0.0,0.0,0.0,0.0
8,48,0.0007271390121604782,1.0,0.00019895539997378365,1.0,0.0,0.0,0.0,0.0
8,49,0.0008277706080843928,1.0,0.00019562094963475828,1.0,0.0,0.0,0.0,0.0
8,50,0.000505498013299075,1.0,0.00016887870955542894,1.0,0.27298974990844727,0.20532327890396118,0.1428389996290207,0.9925
9,1,1.3507528001070022,0.462,5.1729992437362675,0.2585,0.0,0.0,0.0,0.0
9,2,1.025426022708416,0.633,2.2550114858150483,0.4915,0.0,0.0,0.0,0.0
9,3,0.7574775877594948,0.725,0.6705351936817169,0.77,0.0,0.0,0.0,0.0
9,4,0.7134150694310665,0.744,1.2097637617588044,0.665,0.0,0.0,0.0,0.0
9,5,0.5565125335752964,0.8105,0.5927388389408589,0.768,1.33987557888031,0.3615919053554535,0.3773972690105438,0.751
9,6,0.5345197550952434,0.8155,0.5995407915115356,0.7885,0.0,0.0,0.0,0.0
9,7,0.42853929243981836,0.844,0.6424759739637375,0.774,0.0,0.0,0.0,0.0
9,8,0.39102628707885745,0.865,0.5848602570593358,0.8085,0.0,0.0,0.0,0.0
9,9,0.3778078315407038,0.873,0.4158034425973892,0.8595,0.0,0.0,0.0,0.0
9,10,0.30088433817029,0.896,0.6300066637992859,0.784,0.8403282165527344,0.3655838072299957,0.2760961651802063,0.725
9,11,0.25884941637516024,0.9155,2.975523750782013,0.5595,0.0,0.0,0.0,0.0
9,12,0.29985039971768856,0.891,0.1695187234133482,0.9475,0.0,0.0,0.0,0.0
9,13,0.15538453802466393,0.952,0.1040380303002894,0.9755,0.0,0.0,0.0,0.0
9,14,0.15535405179485678,0.9475,0.23615935076028108,0.915,0.0,0.0,0.0,0.0
9,15,0.12319874903187156,0.9555,0.12599202543497084,0.9605,0.596974790096283,0.2957397997379303,0.22329087555408478,0.879
9,16,0.09779262769967317,0.968,0.1263895048201084,0.9515,0.0,0.0,0.0,0.0
9,17,0.08039957315661013,0.9785,0.24183833252638579,0.914,0.0,0.0,0.0,0.0
9,18,0.04348974109161645,0.987,0.054695972455665466,0.984,0.0,0.0,0.0,0.0
9,19,0.040007175453938545,0.9905,0.027855819538235665,0.995,0.0,0.0,0.0,0.0
9,20,0.02977258143015206,0.9915,0.031319772689603266,0.9905,0.4771108627319336,0.23497925698757172,0.17147158086299896,0.928
9,21,0.16431859952397646,0.9455,0.7647461016476155,0.8455,0.0,0.0,0.0,0.0
9,22,0.09877244751900434,0.966,0.03833976998925209,0.9915,0.0,0.0,0.0,0.0
9,23,0.04402031408622861,0.9855,0.01429949063807726,0.997,0.0,0.0,0.0,0.0
9,24,0.019316417381633075,0.994,0.0293496805196628,0.9925,0.0,0.0,0.0,0.0
9,25,0.031207349323667585,0.9925,0.00929485861910507,0.999,0.4968067705631256,0.25562068819999695,0.17022161185741425,0.918
9,26,0.06508150182431564,0.979,0.4988317647576332,0.84,0.0,0.0,0.0,0.0
9,27,0.07074644529027864,0.979,0.15837535033002495,0.951,0.0,0.0,0.0,0.0
9,28,0.143864965736866,0.9545,1.2173631843924522,0.716,0.0,0.0,0.0,0.0
9,29,0.09085299383383244,0.9695,0.08711077745072543,0.974,0.0,0.0,0.0,0.0
9,30,0.035703106014989314,0.9915,0.05262943492736667,0.9795,0.37662601470947266,0.2661973536014557,0.17035487294197083,0.9455
9,31,0.03250238731270656,0.991,0.0132123970950488,0.9955,0.0,0.0,0.0,0.0
9,32,0.012036807322874665,0.996,0.008280193732935004,0.9985,0.0,0.0,0.0,0.0
9,33,0.00762729565234622,0.9985,0.0030813494432368315,0.9995,0.0,0.0,0.0,0.0
9,34,0.002812401090777712,1.0,0.0011846393486484885,1.0,0.0,0.0,0.0,0.0
9,35,0.004700275197392329,0.999,0.0017836102560977452,1.0,0.31660085916519165,0.19954131543636322,0.13560821115970612,0.9855
9,36,0.001873811058321735,1.0,0.0005146484688157215,1.0,0.0,0.0,0.0,0.0
9,37,0.000760964968794724,1.0,0.0003812633091729367,1.0,0.0,0.0,0.0,0.0
9,38,0.0009655011749418918,1.0,0.00031568518716085237,1.0,0.0,0.0,0.0,0.0
9,39,0.0006964156706817448,1.0,0.0002835449614940444,1.0,0.0,0.0,0.0,0.0
9,40,0.0011700892907538219,1.0,0.00042717370568425396,1.0,0.2900794446468353,0.19842685759067535,0.13330067694187164,0.985
9,41,0.0027170965156983586,0.999,0.03508030434255488,0.987,0.0,0.0,0.0,0.0
9,42,0.040235218100715425,0.9895,0.025141009208746255,0.9915,0.0,0.0,0.0,0.0
9,43,0.008205866201897151,0.998,0.002550007964600809,0.9995,0.0,0.0,0.0,0.0
9,44,0.002706348575593438,1.0,0.0007784322337829508,1.0,0.0,0.0,0.0,0.0
9,45,0.002000514523097081,1.0,0.0009773198518087155,1.0,0.3239421546459198,0.20382116734981537,0.13749904930591583,0.978
9,46,0.0011983428323583212,1.0,0.00048364229376602453,1.0,0.0,0.0,0.0,0.0
9,47,0.000857788579451153,1.0,0.00032602649931504855,1.0,0.0,0.0,0.0,0.0
9,48,0.0014255690360732841,1.0,0.0006847771313914563,1.0,0.0,0.0,0.0,0.0
9,49,0.004103531902219401,0.9995,0.009648510983970482,0.997,0.0,0.0,0.0,0.0
9,50,0.006432844755181577,0.998,0.008650566775468178,0.999,0.2894781231880188,0.20916959643363953,0.1372070610523224,0.984
9,51,0.03364731795205444,0.9895,0.005897579608135857,0.9985,0.0,0.0,0.0,0.0
9,52,0.012172503373585641,0.9965,0.03322278299543541,0.99,0.0,0.0,0.0,0.0
9,53,0.01690674133540597,0.9975,0.09370204451377503,0.967,0.0,0.0,0.0,0.0
9,54,0.009483585210255115,0.998,0.020805060376878827,0.991,0.0,0.0,0.0,0.0
9,55,0.05267661654739641,0.9825,0.01718630561023019,0.9965,0.43674951791763306,0.2738865911960602,0.16206467151641846,0.9505
9,56,0.020695401087868957,0.993,0.02646989636705257,0.9905,0.0,0.0,0.0,0.0
9,57,0.013502742060809396,0.996,0.0037236363274860194,0.9995,0.0,0.0,0.0,0.0
9,58,0.035915998725686224,0.99,0.005476501573866699,0.999,0.0,0.0,0.0,0.0
9,59,0.0361669109063223,0.99,0.14086735989898444,0.9625,0.0,0.0,0.0,0.0
9,60,0.016595865579292875,0.994,0.017918162792775548,0.9965,0.3696618378162384,0.24864520132541656,0.1418800801038742,0.959
9,61,0.02157098683062941,0.9945,0.004850502593908459,1.0,0.0,0.0,0.0,0.0
9,62,0.0032906372597790324,0.9995,0.0012758102890802548,1.0,0.0,0.0,0.0,0.0
9,63,0.0009268697613151744,1.0,0.0004178745004173834,1.0,0.0,0.0,0.0,0.0
9,64,0.0006344741499924567,1.0,0.0003076414147108153,1.0,0.0,0.0,0.0,0.0
9,65,0.0005315016016902519,1.0,0.0002706615731040074,1.0,0.31068599224090576,0.21938741207122803,0.1377287209033966,0.9785
9,66,0.0006917063414221047,1.0,0.00020831374120461988,1.0,0.0,0.0,0.0,0.0
9,67,0.0010477817389619303,1.0,0.0003785934545521741,1.0,0.0,0.0,0.0,0.0
9,68,0.000654729595335084,1.0,0.00022089088721259032,1.0,0.0,0.0,0.0,0.0
9,69,0.00034936377742269544,1.0,0.00018052379426080733,1.0,0.0,0.0,0.0,0.0
9,70,0.0006070374860792072,1.0,0.00014985528479883215,1.0,0.3001888692378998,0.20692391693592072,0.13015933334827423,0.9775
9,71,0.0007297376433416503,1.0,0.00018876774083764758,1.0,0.0,0.0,0.0,0.0
9,72,0.002015159155234869,0.9995,0.0008907488144905074,1.0,0.0,0.0,0.0,0.0
9,73,0.0038561524896795164,0.9985,0.0011070615427161102,1.0,0.0,0.0,0.0,0.0
9,74,0.0009338457971898606,1.0,0.0001956170304401894,1.0,0.0,0.0,0.0,0.0
9,75,0.00036022388569108445,1.0,0.00013922426060162252,1.0,0.2933911979198456,0.21648220717906952,0.12863008677959442,0.9835
9,76,0.00039282844354602273,1.0,0.00011999063048278913,1.0,0.0,0.0,0.0,0.0
9,77,0.0003575709578944952,1.0,0.00010329294384064269,1.0,0.0,0.0,0.0,0.0
9,78,0.0006022003386169671,1.0,0.00017061887630006822,1.0,0.0,0.0,0.0,0.0
9,79,0.0002618947958580975,1.0,0.00011834793840534986,1.0,0.0,0.0,0.0,0.0
9,80,0.00021167417799006216,1.0,8.636862150524394e-05,1.0,0.2790798544883728,0.19968397915363312,0.12654654681682587,0.9865
9,81,0.00020473700875299982,1.0,8.713475946024118e-05,1.0,0.0,0.0,0.0,0.0
9,82,0.0003764625865369453,1.0,8.561776394344633e-05,1.0,0.0,0.0,0.0,0.0
9,83,0.00622385170438065,0.999,0.014880754336918472,0.9955,0.0,0.0,0.0,0.0
9,84,0.011485591511445818,0.997,0.0883691611001268,0.9735,0.0,0.0,0.0,0.0
9,85,0.007921830219129334,0.997,0.026443066658684983,0.9925,0.33666494488716125,0.2199392318725586,0.1284160315990448,0.97
9,86,0.009371060128469253,0.996,0.0034177809639368206,0.999,0.0,0.0,0.0,0.0
9,87,0.0025019099184282823,0.999,0.00038418592204834566,1.0,0.0,0.0,0.0,0.0
9,88,0.027467302119039232,0.993,0.027873262709472327,0.9895,0.0,0.0,0.0,0.0
9,89,0.07638421046664007,0.9775,0.10670849557965995,0.9745,0.0,0.0,0.0,0.0
9,90,0.033861871482804416,0.992,0.04192643797956407,0.986,0.3799649178981781,0.27091947197914124,0.1442234069108963,0.9485
9,91,0.03242886024410836,0.99,0.011366654988378286,0.9975,0.0,0.0,0.0,0.0
9,92,0.010087284569162875,0.9975,0.0027095705090323463,0.9995,0.0,0.0,0.0,0.0
9,93,0.002518498819699744,1.0,0.000983040978317149,1.0,0.0,0.0,0.0,0.0
9,94,0.0010410413001227426,1.0,0.00031102808938157975,1.0,0.0,0.0,0.0,0.0
9,95,0.0006573520561505574,1.0,0.0004954515979625285,1.0,0.3042721748352051,0.21720574796199799,0.12283287197351456,0.988
9,96,0.0006233097825315781,1.0,0.00018906610159319826,1.0,0.0,0.0,0.0,0.0
9,97,0.0004539607283004443,1.0,0.00016249667787633372,1.0,0.0,0.0,0.0,0.0
9,98,0.0003642253473663004,1.0,0.0001284326327731833,1.0,0.0,0.0,0.0,0.0
9,99,0.00027515761368704264,1.0,0.00012512714711192529,1.0,0.0,0.0,0.0,0.0
9,100,0.00020847174995651584,1.0,0.00011584557187234168,1.0,0.28541135787963867,0.20639875531196594,0.11761637032032013,0.995
10,1,1.3893616378307343,0.431,3.327392474412918,0.3325,0.0,0.0,0.0,0.0
10,2,1.0838655155897141,0.6015,1.3222463989257813,0.514,0.0,0.0,0.0,0.0
10,3,1.1356553107500076,0.571,1.2188644111156464,0.597,0.0,0.0,0.0,0.0
10,4,0.9209944173693657,0.664,0.8913082775473594,0.6205,0.0,0.0,0.0,0.0
10,5,0.8361036375164985,0.675,0.9082375332713127,0.658,2.83794903755188,0.7514368295669556,0.378339558839798,0.7095
10,6,0.7763494580984116,0.7175,0.9674372273683548,0.5905,0.0,0.0,0.0,0.0
10,7,0.6766685856878758,0.7425,0.8377837783098221,0.649,0.0,0.0,0.0,0.0
10,8,0.615596666932106,0.7665,0.6210377532243728,0.7815,0.0,0.0,0.0,0.0
10,9,0.5181002855300904,0.8045,0.6046502634882926,0.792,0.0,0.0,0.0,0.0
10,10,0.49240642741322516,0.814,0.43388516768813135,0.844,1.0597578287124634,0.6592790484428406,0.3262951076030731,0.785
10,11,0.40089186422526835,0.8665,0.3204767098277807,0.8865,0.0,0.0,0.0,0.0
10,12,0.42709001533687113,0.843,0.5619394963979721,0.775,0.0,0.0,0.0,0.0
10,13,0.28876615799963473,0.893,0.6911942812800408,0.771,0.0,0.0,0.0,0.0
10,14,0.2278219685703516,0.918,0.1840829884633422,0.9305,0.0,0.0,0.0,0.0
10,15,0.15969636883586646,0.9425,0.4984369590878487,0.8345,0.6073261499404907,0.45908278226852417,0.24999907612800598,0.7625
10,16,0.11093532973900437,0.9655,0.6305210334062576,0.807,0.0,0.0,0.0,0.0
