task_idx,epoch,train_loss,train_acc,test_loss,test_acc,nc1,nc2,nc3,nc4
1,73,0.0013622968737035989,1.0,6.479339122772217,0.354,0.0,0.0,0.0,0.0
1,74,0.0010628630383871496,1.0,5.72557373046875,0.384,0.0,0.0,0.0,0.0
1,75,0.0011523182783275843,1.0,6.068126678466797,0.366,0.0,0.0,0.0,0.0
1,76,0.0010039238329045475,1.0,6.177435970306396,0.348,0.0,0.0,0.0,0.0
1,77,0.0012294399039819836,1.0,6.242327117919922,0.354,0.0,0.0,0.0,0.0
1,78,0.0011917053977958858,1.0,5.419141483306885,0.396,0.0,0.0,0.0,0.0
1,79,0.0011973110539838672,1.0,6.377950191497803,0.344,0.0,0.0,0.0,0.0
1,80,0.0012746914708986878,1.0,5.583535003662109,0.394,"tensor(5.5764, device='cuda:0')",0.734277606010437,0.6694685220718384,0.494
1,81,0.0012695444165728986,1.0,6.438207817077637,0.344,0.0,0.0,0.0,0.0
1,82,0.001134504247456789,1.0,5.525528335571289,0.37,0.0,0.0,0.0,0.0
1,83,0.0014425047021359204,1.0,6.629176902770996,0.324,0.0,0.0,0.0,0.0
1,84,0.0011070536565966904,1.0,4.954272747039795,0.414,0.0,0.0,0.0,0.0
1,85,0.001087287145201117,1.0,6.0438579559326175,0.37,0.0,0.0,0.0,0.0
1,86,0.0010248117102310062,1.0,6.6105653762817385,0.332,0.0,0.0,0.0,0.0
1,87,0.001304000981617719,1.0,5.609604740142823,0.386,0.0,0.0,0.0,0.0
1,88,0.0012449165410362184,1.0,5.911147403717041,0.36,0.0,0.0,0.0,0.0
1,89,0.0012380489986389875,1.0,5.2881653785705565,0.356,0.0,0.0,0.0,0.0
1,90,0.0013003124832175672,1.0,4.821762561798096,0.304,"tensor(7.2998, device='cuda:0')",0.6929847002029419,0.6012982726097107,0.466
1,91,0.001192952443379909,1.0,5.880699634552002,0.36,0.0,0.0,0.0,0.0
1,92,0.0011658715759404004,1.0,6.530636024475098,0.34,0.0,0.0,0.0,0.0
1,93,0.0014810169744305312,1.0,5.743042945861816,0.298,0.0,0.0,0.0,0.0
1,94,0.0014776857174001634,1.0,6.80280179977417,0.33,0.0,0.0,0.0,0.0
1,95,0.0012309095240198077,1.0,5.857412719726563,0.35,0.0,0.0,0.0,0.0
1,96,0.0013512029009871184,1.0,6.148197269439697,0.358,0.0,0.0,0.0,0.0
1,97,0.0013536675041541458,1.0,5.115106105804443,0.26,0.0,0.0,0.0,0.0
1,98,0.0012595605198293925,1.0,4.814333057403564,0.398,0.0,0.0,0.0,0.0
1,99,0.0013148571061901747,1.0,5.033086967468262,0.374,0.0,0.0,0.0,0.0
1,100,0.001207036681007594,1.0,5.59370059967041,0.382,"tensor(6.6961, device='cuda:0')",0.7923830151557922,0.6623055338859558,0.47
1,101,0.001225904212333262,1.0,5.041667366027832,0.354,0.0,0.0,0.0,0.0
1,102,0.0013934817328117787,1.0,6.986571502685547,0.2,0.0,0.0,0.0,0.0
1,103,0.0013957594125531614,1.0,7.807726860046387,0.274,0.0,0.0,0.0,0.0
1,104,0.001201103578787297,1.0,7.094096374511719,0.296,0.0,0.0,0.0,0.0
1,105,0.0010038130288012326,1.0,6.652386093139649,0.322,0.0,0.0,0.0,0.0
1,106,0.0009818004956468939,1.0,6.949249649047852,0.304,0.0,0.0,0.0,0.0
1,107,0.0012005338328890502,1.0,5.605751419067383,0.214,0.0,0.0,0.0,0.0
1,108,0.001147657127585262,1.0,5.608979797363281,0.326,0.0,0.0,0.0,0.0
1,109,0.0011070737126283347,1.0,6.074523830413819,0.354,0.0,0.0,0.0,0.0
1,110,0.001074929148890078,1.0,5.590455150604248,0.358,"tensor(12.1983, device='cuda:0')",0.6374580264091492,0.611146867275238,0.56
1,111,0.0012052340502850712,1.0,6.109763050079346,0.34,0.0,0.0,0.0,0.0
1,112,0.0012770508299581706,1.0,5.70957317352295,0.224,0.0,0.0,0.0,0.0
1,113,0.0010545326257124542,1.0,5.477212047576904,0.352,0.0,0.0,0.0,0.0
1,114,0.0010651322919875384,1.0,6.131099224090576,0.35,0.0,0.0,0.0,0.0
1,115,0.0012388371722772717,1.0,6.732554626464844,0.308,0.0,0.0,0.0,0.0
1,116,0.001586064633447677,1.0,6.886822700500488,0.204,0.0,0.0,0.0,0.0
1,117,0.0012647564266808332,1.0,6.949647712707519,0.2,0.0,0.0,0.0,0.0
1,118,0.0012639056611806155,1.0,11.538769721984863,0.2,0.0,0.0,0.0,0.0
1,119,0.0012437407043762506,1.0,6.402476406097412,0.2,0.0,0.0,0.0,0.0
1,120,0.0011321896291337907,1.0,3.897126245498657,0.38,"tensor(10.2803, device='cuda:0')",0.6455545425415039,0.5867039561271667,0.528
1,121,0.0010245679109357297,1.0,6.688409233093262,0.312,0.0,0.0,0.0,0.0
1,122,0.0012770304479636251,1.0,4.5057042121887205,0.378,0.0,0.0,0.0,0.0
1,123,0.0009686263417825103,1.0,6.170818042755127,0.336,0.0,0.0,0.0,0.0
1,124,0.0008909692196175456,1.0,4.238052320480347,0.358,0.0,0.0,0.0,0.0
1,125,0.0009006588812917471,1.0,5.253648090362549,0.352,0.0,0.0,0.0,0.0
1,126,0.0010961551032960416,1.0,5.966633319854736,0.208,0.0,0.0,0.0,0.0
1,127,0.0011087309662252665,1.0,6.128386783599853,0.344,0.0,0.0,0.0,0.0
1,128,0.001016420852392912,1.0,4.304693508148193,0.32,0.0,0.0,0.0,0.0
1,129,0.0008992641675285995,1.0,5.747253894805908,0.356,0.0,0.0,0.0,0.0
1,130,0.0010833391768392175,1.0,6.608705043792725,0.302,"tensor(10.8142, device='cuda:0')",0.7460381984710693,0.5869430303573608,0.474
1,131,0.0011174305947497488,1.0,4.687079334259034,0.258,0.0,0.0,0.0,0.0
1,132,0.037170999564696106,0.9884444444444445,95.94051361083984,0.2,0.0,0.0,0.0,0.0
1,133,0.7205074787139892,0.7275555555555555,120.23788757324219,0.2,0.0,0.0,0.0,0.0
1,134,0.6671946215629577,0.7488888888888889,67.77424240112305,0.2,0.0,0.0,0.0,0.0
1,135,0.5020847618579865,0.8057777777777778,238.83016357421874,0.2,0.0,0.0,0.0,0.0
1,136,0.395573114156723,0.8466666666666667,10.241848564147949,0.2,0.0,0.0,0.0,0.0
1,137,0.2912587422132492,0.8897777777777778,57.012813568115234,0.2,0.0,0.0,0.0,0.0
1,138,0.17320061475038528,0.9426666666666667,9.371384048461914,0.196,0.0,0.0,0.0,0.0
1,139,0.11757458686828613,0.9573333333333334,4.554361343383789,0.31,0.0,0.0,0.0,0.0
1,140,0.1069283600896597,0.9675555555555555,464.91865234375,0.2,"tensor(13.2185, device='cuda:0')",0.031667739152908325,1.0000189542770386,0.056
1,141,0.16035803258419037,0.9448888888888889,9.47761516571045,0.2,0.0,0.0,0.0,0.0
1,142,0.131822050511837,0.9573333333333334,128.2243423461914,0.2,0.0,0.0,0.0,0.0
1,143,0.08547156102955342,0.9702222222222222,7.152948474884033,0.234,0.0,0.0,0.0,0.0
1,144,0.07503394022583962,0.9724444444444444,18.510787963867188,0.2,0.0,0.0,0.0,0.0
1,145,0.03691648926585913,0.9893333333333333,6.978132820129394,0.298,0.0,0.0,0.0,0.0
1,146,0.014151482358574868,0.9968888888888889,40.792998504638675,0.2,0.0,0.0,0.0,0.0
1,147,0.005834084376692772,0.9995555555555555,10.007940483093261,0.2,0.0,0.0,0.0,0.0
1,148,0.002572185401804745,1.0,5.165741634368897,0.398,0.0,0.0,0.0,0.0
1,149,0.0014217539643868805,1.0,7.870131206512451,0.226,0.0,0.0,0.0,0.0
1,150,0.0012153732741717249,1.0,9.355294609069825,0.206,"tensor(22.6673, device='cuda:0')",0.5347926616668701,0.8019035458564758,0.272
1,151,0.0011532763042487204,1.0,7.270623111724854,0.292,0.0,0.0,0.0,0.0
1,152,0.0009354861418250948,1.0,4.780593013763427,0.348,0.0,0.0,0.0,0.0
1,153,0.0010388910002075136,1.0,7.186680793762207,0.276,0.0,0.0,0.0,0.0
1,154,0.0007283663051202893,1.0,8.222865867614747,0.25,0.0,0.0,0.0,0.0
1,155,0.00110766778816469,1.0,8.364641284942627,0.23,0.0,0.0,0.0,0.0
1,156,0.0011256102984771132,1.0,7.6840660095214846,0.256,0.0,0.0,0.0,0.0
1,157,0.0007892053539399058,1.0,6.457317352294922,0.316,0.0,0.0,0.0,0.0
1,158,0.0007945442921482027,1.0,7.012131786346435,0.278,0.0,0.0,0.0,0.0
1,159,0.000856210037600249,1.0,7.680025672912597,0.262,0.0,0.0,0.0,0.0
1,160,0.0010353994683828206,1.0,5.906594848632812,0.31,"tensor(8.2111, device='cuda:0')",0.707152247428894,0.511740505695343,0.49
1,161,0.0008306615380570293,1.0,7.734743595123291,0.25,0.0,0.0,0.0,0.0
1,162,0.0009839370939880609,1.0,7.293860626220703,0.252,0.0,0.0,0.0,0.0
1,163,0.0014695754274725915,1.0,4.749232292175293,0.37,0.0,0.0,0.0,0.0
1,164,0.0013142864569090306,1.0,5.204747009277344,0.35,0.0,0.0,0.0,0.0
1,165,0.0018079259688965977,1.0,7.655304622650147,0.232,0.0,0.0,0.0,0.0
1,166,0.0011153500177897512,1.0,4.241877841949463,0.33,0.0,0.0,0.0,0.0
1,167,0.0012482844409532844,1.0,6.950092411041259,0.254,0.0,0.0,0.0,0.0
1,168,0.0012034314149059356,1.0,4.799571704864502,0.226,0.0,0.0,0.0,0.0
1,169,0.001036757181864232,1.0,4.116632270812988,0.398,0.0,0.0,0.0,0.0
1,170,0.0009343149873893708,1.0,5.589154052734375,0.314,"tensor(7.6283, device='cuda:0')",0.7222192883491516,0.47120019793510437,0.494
1,171,0.0010331335908267648,1.0,6.954770278930664,0.246,0.0,0.0,0.0,0.0
1,172,0.001015122664393857,1.0,7.769602870941162,0.24,0.0,0.0,0.0,0.0
1,173,0.001432733996771276,1.0,4.051250076293945,0.324,0.0,0.0,0.0,0.0
1,174,0.0009881251095794142,1.0,6.4383769035339355,0.272,0.0,0.0,0.0,0.0
1,175,0.001058454514713958,1.0,4.687237930297852,0.328,0.0,0.0,0.0,0.0
1,176,0.0010036084451712668,1.0,4.563371086120606,0.358,0.0,0.0,0.0,0.0
1,177,0.0009960861084982752,1.0,5.76673469543457,0.302,0.0,0.0,0.0,0.0
1,178,0.0010598163912072778,1.0,7.79057731628418,0.228,0.0,0.0,0.0,0.0
1,179,0.0010817788960412146,1.0,5.169874286651611,0.338,0.0,0.0,0.0,0.0
1,180,0.0009608606016263365,1.0,6.8073851585388185,0.258,"tensor(15.9746, device='cuda:0')",0.8088952898979187,0.7872998118400574,0.362
1,181,0.0011070117913186551,1.0,5.766528797149658,0.316,0.0,0.0,0.0,0.0
1,182,0.0010256709670647978,1.0,6.931278419494629,0.264,0.0,0.0,0.0,0.0
1,183,0.0011598171759396791,1.0,5.835313129425049,0.296,0.0,0.0,0.0,0.0
1,184,0.0011544397892430424,1.0,4.9055451393127445,0.286,0.0,0.0,0.0,0.0
1,185,0.0012050510407425462,1.0,5.294563865661621,0.318,0.0,0.0,0.0,0.0
1,186,0.0011289841099642217,1.0,4.513290977478027,0.37,0.0,0.0,0.0,0.0
1,187,0.0011346690240316092,1.0,5.8333508491516115,0.312,0.0,0.0,0.0,0.0
1,188,0.001025973898358643,1.0,7.085344886779785,0.254,0.0,0.0,0.0,0.0
1,189,0.0012718585855327547,1.0,7.7635749816894535,0.226,0.0,0.0,0.0,0.0
1,190,0.0009781351336278022,1.0,6.983304595947265,0.244,"tensor(10.6602, device='cuda:0')",0.7289169430732727,0.7294624447822571,0.296
1,191,0.0010307241789996623,1.0,6.681204319000244,0.264,0.0,0.0,0.0,0.0
1,192,0.0010897475481033325,1.0,6.627464294433594,0.272,0.0,0.0,0.0,0.0
1,193,0.00111775326076895,1.0,6.6519872665405275,0.268,0.0,0.0,0.0,0.0
1,194,0.0011540838424116374,1.0,4.862622547149658,0.35,0.0,0.0,0.0,0.0
1,195,0.0009395128907635808,1.0,5.067600917816162,0.352,0.0,0.0,0.0,0.0
1,196,0.0010405859793536365,1.0,5.01723165512085,0.338,0.0,0.0,0.0,0.0
1,197,0.0010148988268338143,1.0,6.35643253326416,0.262,0.0,0.0,0.0,0.0
1,198,0.0009302854398265481,1.0,4.155364561080932,0.376,0.0,0.0,0.0,0.0
1,199,0.001205362929031253,1.0,3.839581251144409,0.318,0.0,0.0,0.0,0.0
1,200,0.0010591837321408093,1.0,7.284098339080811,0.224,"tensor(9.8906, device='cuda:0')",0.6833996772766113,0.7701655626296997,0.26
2,1,2.7931016731262206,0.20177777777777778,3.135647916793823,0.2,0.0,0.0,0.0,0.0
2,2,1.7123278856277466,0.19244444444444445,1.663959813117981,0.2,0.0,0.0,0.0,0.0
2,3,1.6318505096435547,0.1991111111111111,1.620894432067871,0.2,0.0,0.0,0.0,0.0
2,4,1.624388680458069,0.184,1.6139225006103515,0.2,0.0,0.0,0.0,0.0
2,5,1.6218487548828124,0.184,1.6190754413604735,0.2,0.0,0.0,0.0,0.0
2,6,1.6306655597686768,0.196,1.616878914833069,0.2,0.0,0.0,0.0,0.0
2,7,1.6231546020507812,0.20755555555555555,1.6136555433273316,0.2,0.0,0.0,0.0,0.0
2,8,1.6174684190750122,0.196,1.613599681854248,0.2,0.0,0.0,0.0,0.0
2,9,1.6183732223510743,0.18666666666666668,1.6163341760635377,0.2,0.0,0.0,0.0,0.0
2,10,1.6149088191986083,0.2,1.6132339477539062,0.2,"tensor(11.9997, device='cuda:0')",0.0029845531098544598,0.9841980338096619,0.302
2,11,1.6115011119842528,0.19244444444444445,1.6103190660476685,0.2,0.0,0.0,0.0,0.0
2,12,1.6123618364334107,0.19777777777777777,1.6124337673187257,0.2,0.0,0.0,0.0,0.0
2,13,1.615038619041443,0.18888888888888888,1.609270739555359,0.2,0.0,0.0,0.0,0.0
2,14,1.6171939373016357,0.2031111111111111,1.611286449432373,0.2,0.0,0.0,0.0,0.0
2,15,1.6110942697525024,0.20444444444444446,1.6112345933914185,0.2,0.0,0.0,0.0,0.0
2,16,1.611904845237732,0.19466666666666665,1.6169444561004638,0.2,0.0,0.0,0.0,0.0
2,17,1.6154371404647827,0.18044444444444444,1.609573483467102,0.2,0.0,0.0,0.0,0.0
2,18,1.611264295578003,0.19555555555555557,1.609855628013611,0.2,0.0,0.0,0.0,0.0
2,19,1.606412935256958,0.21333333333333335,1.6103639125823974,0.2,0.0,0.0,0.0,0.0
2,20,1.5197060012817383,0.332,3.588577461242676,0.2,"tensor(21.7228, device='cuda:0')",0.010507958941161633,0.8745508193969727,0.32
2,21,1.4083128118515014,0.3662222222222222,8.358617496490478,0.2,0.0,0.0,0.0,0.0
2,22,1.3477469158172608,0.4026666666666667,3.3246715545654295,0.2,0.0,0.0,0.0,0.0
2,23,1.3342143201828003,0.4017777777777778,6.102621364593506,0.2,0.0,0.0,0.0,0.0
2,24,1.251863374710083,0.44622222222222224,64.42505493164063,0.2,0.0,0.0,0.0,0.0
2,25,1.1974155330657958,0.47155555555555556,66.10808715820312,0.2,0.0,0.0,0.0,0.0
2,26,1.1150804376602172,0.5235555555555556,43.37643203735352,0.2,0.0,0.0,0.0,0.0
2,27,1.0730950665473937,0.5488888888888889,68.12680892944336,0.2,0.0,0.0,0.0,0.0
2,28,1.04194566488266,0.5462222222222223,3.54775390625,0.2,0.0,0.0,0.0,0.0
2,29,1.0016796612739562,0.5644444444444444,85.37583465576172,0.2,0.0,0.0,0.0,0.0
2,30,0.9439955878257752,0.5968888888888889,139.01410217285155,0.2,"tensor(24.5304, device='cuda:0')",0.07810460776090622,1.0192899703979492,0.258
2,31,0.9317306518554688,0.6097777777777778,131.8406967163086,0.2,0.0,0.0,0.0,0.0
2,32,0.8722096943855285,0.6337777777777778,8.471561622619628,0.2,0.0,0.0,0.0,0.0
2,33,0.8442638301849366,0.6533333333333333,19.139366912841798,0.2,0.0,0.0,0.0,0.0
2,34,0.8223786044120789,0.6591111111111111,9.923842620849609,0.2,0.0,0.0,0.0,0.0
2,35,0.7275280165672302,0.7111111111111111,2.2620855808258056,0.282,0.0,0.0,0.0,0.0
2,36,0.6679144549369812,0.7333333333333333,9.98364429473877,0.2,0.0,0.0,0.0,0.0
2,37,0.6364779341220855,0.7444444444444445,148.8409454345703,0.2,0.0,0.0,0.0,0.0
2,38,0.5977622210979462,0.7622222222222222,6.796800899505615,0.206,0.0,0.0,0.0,0.0
2,39,0.5372242820262909,0.7862222222222223,17.422201538085936,0.2,0.0,0.0,0.0,0.0
2,40,0.46841088771820066,0.8182222222222222,60.869163513183594,0.2,"tensor(17.8190, device='cuda:0')",0.10663458704948425,1.0037118196487427,0.322
2,41,0.40906458258628847,0.8453333333333334,158.69561157226562,0.2,0.0,0.0,0.0,0.0
2,42,0.39714470505714417,0.8555555555555555,34.46507949829102,0.2,0.0,0.0,0.0,0.0
2,43,0.3170882207155228,0.8755555555555555,35.364208984375,0.222,0.0,0.0,0.0,0.0
2,44,0.2621129208803177,0.9066666666666666,6.467232894897461,0.2,0.0,0.0,0.0,0.0
2,45,0.28652412474155425,0.8911111111111111,12.189518928527832,0.2,0.0,0.0,0.0,0.0
2,46,0.20958105355501175,0.9257777777777778,21.41950798034668,0.2,0.0,0.0,0.0,0.0
2,47,0.13547000139951706,0.9546666666666667,101.07487030029297,0.2,0.0,0.0,0.0,0.0
2,48,0.09296377047896386,0.9706666666666667,14.65484619140625,0.186,0.0,0.0,0.0,0.0
2,49,0.10740002512931823,0.9666666666666667,19.75295295715332,0.19,0.0,0.0,0.0,0.0
2,50,0.09742234483361244,0.9688888888888889,68.57322387695312,0.2,"tensor(10.7299, device='cuda:0')",0.07895549386739731,0.9894474148750305,0.246
2,51,0.09176766976714135,0.9706666666666667,32.52186813354492,0.2,0.0,0.0,0.0,0.0
2,52,0.06267278604209423,0.984,21.609363174438478,0.2,0.0,0.0,0.0,0.0
2,53,0.04895665820688009,0.9866666666666667,28.744548797607422,0.2,0.0,0.0,0.0,0.0
2,54,0.03966197788715362,0.9888888888888889,3.216962194442749,0.206,0.0,0.0,0.0,0.0
2,55,0.04257271993905306,0.9884444444444445,102.02436828613281,0.2,0.0,0.0,0.0,0.0
2,56,0.030068893320858478,0.9928888888888889,21.792173385620117,0.2,0.0,0.0,0.0,0.0
2,57,0.0213864909298718,0.9951111111111111,11.934065628051759,0.2,0.0,0.0,0.0,0.0
2,58,0.01722240885719657,0.9968888888888889,16.742808532714843,0.2,0.0,0.0,0.0,0.0
2,59,0.014638504926115275,0.9973333333333333,7.525730609893799,0.2,0.0,0.0,0.0,0.0
2,60,0.00556986328214407,0.9995555555555555,12.095620155334473,0.2,"tensor(12.2670, device='cuda:0')",0.08392300456762314,0.9780556559562683,0.174
2,61,0.0034203032311052083,1.0,6.40328893661499,0.222,0.0,0.0,0.0,0.0
2,62,0.001799327249173075,1.0,2.1181816816329957,0.356,0.0,0.0,0.0,0.0
2,63,0.0015787755209021271,1.0,3.146063232421875,0.314,0.0,0.0,0.0,0.0
2,64,0.0012188225868158043,1.0,3.1399052143096924,0.258,0.0,0.0,0.0,0.0
2,65,0.0012327897571958602,1.0,2.7177342891693117,0.276,0.0,0.0,0.0,0.0
2,66,0.001605235137976706,1.0,2.8511710166931152,0.258,0.0,0.0,0.0,0.0
2,67,0.0013900215644389391,1.0,3.846873712539673,0.22,0.0,0.0,0.0,0.0
2,68,0.0012978274142369628,1.0,3.5774558067321776,0.276,0.0,0.0,0.0,0.0
2,69,0.0013652905425988139,1.0,2.821534299850464,0.268,0.0,0.0,0.0,0.0
2,70,0.0013297241344116628,1.0,1.8763403654098512,0.466,"tensor(3.0688, device='cuda:0')",0.5409597158432007,0.5159555673599243,0.53
2,71,0.0013489454449154437,1.0,3.2473455905914306,0.272,0.0,0.0,0.0,0.0
2,72,0.001346144808921963,1.0,2.64945273399353,0.316,0.0,0.0,0.0,0.0
2,73,0.0015692136017605661,1.0,6.445866298675537,0.212,0.0,0.0,0.0,0.0
2,74,0.0012521083233878016,1.0,2.577475595474243,0.298,0.0,0.0,0.0,0.0
2,75,0.001403620122000575,1.0,2.108987283706665,0.372,0.0,0.0,0.0,0.0
2,76,0.001319017056375742,1.0,3.5990633010864257,0.234,0.0,0.0,0.0,0.0
2,77,0.0012615192122757434,1.0,2.5560893535614015,0.288,0.0,0.0,0.0,0.0
2,78,0.0014384027617052198,1.0,3.257480764389038,0.268,0.0,0.0,0.0,0.0
2,79,0.0014630129747092724,1.0,6.167872905731201,0.214,0.0,0.0,0.0,0.0
2,80,0.0014097382500767707,1.0,2.597067928314209,0.256,"tensor(3.9538, device='cuda:0')",0.3990255296230316,0.6825685501098633,0.358
2,81,0.0013836417370475828,1.0,1.6393503189086913,0.486,0.0,0.0,0.0,0.0
2,82,0.0016157596954144537,1.0,2.4853803157806396,0.3,0.0,0.0,0.0,0.0
2,83,0.0013494554674252867,1.0,2.34460711479187,0.282,0.0,0.0,0.0,0.0
2,84,0.001455428684130311,1.0,2.478468656539917,0.322,0.0,0.0,0.0,0.0
2,85,0.0013417365355417132,1.0,1.7707982540130616,0.38,0.0,0.0,0.0,0.0
2,86,0.0014461201592348516,1.0,2.400318908691406,0.288,0.0,0.0,0.0,0.0
2,87,0.0013751511787995696,1.0,2.2815226554870605,0.34,0.0,0.0,0.0,0.0
2,88,0.001447048606351018,1.0,1.8917719364166259,0.402,0.0,0.0,0.0,0.0
2,89,0.0014321441086940468,1.0,2.411644124984741,0.28,0.0,0.0,0.0,0.0
2,90,0.0013935316959396004,1.0,1.9272439002990722,0.378,"tensor(6.2273, device='cuda:0')",0.4221923053264618,0.5327125191688538,0.524
2,91,0.0012769826268777252,1.0,2.180990433692932,0.37,0.0,0.0,0.0,0.0
2,92,0.0013966065365821124,1.0,1.8525830030441284,0.368,0.0,0.0,0.0,0.0
2,93,0.0014717632858082651,1.0,4.370088291168213,0.222,0.0,0.0,0.0,0.0
2,94,0.001634942884556949,1.0,3.442113447189331,0.224,0.0,0.0,0.0,0.0
2,95,0.0013053961261175573,1.0,2.7540258407592773,0.236,0.0,0.0,0.0,0.0
2,96,0.0014124542893841864,1.0,2.0281238079071047,0.346,0.0,0.0,0.0,0.0
2,97,0.0011762697296217083,1.0,2.366212177276611,0.284,0.0,0.0,0.0,0.0
2,98,0.0012366527458652853,1.0,3.1868158340454102,0.27,0.0,0.0,0.0,0.0
2,99,0.0014459888800047338,1.0,5.7972818374633786,0.206,0.0,0.0,0.0,0.0
2,100,0.0014034726680256426,1.0,3.235478401184082,0.246,"tensor(6.8082, device='cuda:0')",0.37017133831977844,0.7990767955780029,0.196
2,101,0.0012286844290792943,1.0,1.7304075241088868,0.494,0.0,0.0,0.0,0.0
2,102,0.0025591852189972997,1.0,3.643735647201538,0.184,0.0,0.0,0.0,0.0
2,103,0.015144421439617872,0.9968888888888889,94.23248138427735,0.2,0.0,0.0,0.0,0.0
2,104,0.6376870146393776,0.7666666666666667,439.75714111328125,0.2,0.0,0.0,0.0,0.0
2,105,0.548483167886734,0.792,2.567823123931885,0.2,0.0,0.0,0.0,0.0
2,106,0.4238206744194031,0.8382222222222222,176.32378540039062,0.2,0.0,0.0,0.0,0.0
2,107,0.23730906307697297,0.924,140.0766357421875,0.2,0.0,0.0,0.0,0.0
2,108,0.12132565706968307,0.9671111111111111,119.87860870361328,0.2,0.0,0.0,0.0,0.0
2,109,0.10555836856365204,0.9635555555555556,51.02161483764648,0.2,0.0,0.0,0.0,0.0
2,110,0.11920353502035141,0.9604444444444444,2.412808132171631,0.202,"tensor(7.2396, device='cuda:0')",0.34432321786880493,0.78105229139328,0.248
2,111,0.09084630325436592,0.972,13.378240966796875,0.2,0.0,0.0,0.0,0.0
2,112,0.07924549266695977,0.9715555555555555,60.598731994628906,0.2,0.0,0.0,0.0,0.0
2,113,0.06994999781250953,0.9804444444444445,2.8942440509796143,0.192,0.0,0.0,0.0,0.0
2,114,0.05863296087831259,0.9817777777777777,139.79259643554687,0.2,0.0,0.0,0.0,0.0
2,115,0.07306888155639171,0.976,3.0417080879211427,0.192,0.0,0.0,0.0,0.0
2,116,0.052909941747784614,0.9844444444444445,16.475954627990724,0.2,0.0,0.0,0.0,0.0
2,117,0.03468626815825701,0.9902222222222222,70.11372680664063,0.2,0.0,0.0,0.0,0.0
2,118,0.021923048216849567,0.9942222222222222,26.547945404052733,0.2,0.0,0.0,0.0,0.0
2,119,0.016240549329668282,0.9955555555555555,44.75986557006836,0.2,0.0,0.0,0.0,0.0
2,120,0.008620581962168217,0.9991111111111111,14.613263130187988,0.2,"tensor(9.9362, device='cuda:0')",0.4825086295604706,0.8655710220336914,0.282
2,121,0.006926394267939031,0.9977777777777778,10.197393608093261,0.2,0.0,0.0,0.0,0.0
2,122,0.005567048853263259,0.9986666666666667,22.627173614501952,0.2,0.0,0.0,0.0,0.0
2,123,0.0024387396359816195,1.0,2.3232800006866454,0.334,0.0,0.0,0.0,0.0
2,124,0.0013821438257582486,1.0,1.9239699363708496,0.418,0.0,0.0,0.0,0.0
2,125,0.0010382206563372164,1.0,1.8109568357467651,0.398,0.0,0.0,0.0,0.0
2,126,0.0009746716171503067,1.0,1.9123769998550415,0.352,0.0,0.0,0.0,0.0
2,127,0.0010275912610813976,1.0,2.0458171129226685,0.332,0.0,0.0,0.0,0.0
2,128,0.0009708899597171694,1.0,2.6104524612426756,0.274,0.0,0.0,0.0,0.0
2,129,0.0008954032242763787,1.0,1.3431724786758423,0.558,0.0,0.0,0.0,0.0
2,130,0.0008467200840823352,1.0,1.441644024848938,0.51,"tensor(2.8938, device='cuda:0')",0.5410903096199036,0.308068186044693,0.732
2,131,0.0009534525382332504,1.0,1.8170299530029297,0.396,0.0,0.0,0.0,0.0
2,132,0.0009089521644636988,1.0,2.30223069190979,0.304,0.0,0.0,0.0,0.0
2,133,0.0010099250357598066,1.0,2.0431556940078734,0.338,0.0,0.0,0.0,0.0
2,134,0.0009811255452223122,1.0,1.5446203231811524,0.452,0.0,0.0,0.0,0.0
2,135,0.0010241037979722024,1.0,2.549883270263672,0.298,0.0,0.0,0.0,0.0
2,136,0.0010195874492637813,1.0,1.5996466159820557,0.446,0.0,0.0,0.0,0.0
2,137,0.001120937776286155,1.0,2.3493605613708497,0.278,0.0,0.0,0.0,0.0
2,138,0.0011322959745302796,1.0,1.5911680459976196,0.414,0.0,0.0,0.0,0.0
2,139,0.0010972478101029992,1.0,1.6771898508071899,0.374,0.0,0.0,0.0,0.0
2,140,0.0014135578460991382,1.0,1.0378339171409607,0.66,"tensor(2.0164, device='cuda:0')",0.5105085372924805,0.2290211170911789,0.848
2,141,0.0010183716053143144,1.0,1.2816630125045776,0.51,0.0,0.0,0.0,0.0
2,142,0.0010379509069025517,1.0,2.298514556884766,0.256,0.0,0.0,0.0,0.0
2,143,0.0010451233852654695,1.0,1.405761981010437,0.484,0.0,0.0,0.0,0.0
2,144,0.0012925178022123874,1.0,1.6724400758743285,0.396,0.0,0.0,0.0,0.0
2,145,0.0011041227611713112,1.0,1.804280161857605,0.392,0.0,0.0,0.0,0.0
2,146,0.0010115185985341668,1.0,1.7331143856048583,0.38,0.0,0.0,0.0,0.0
2,147,0.0010568972979672253,1.0,1.6414933919906616,0.418,0.0,0.0,0.0,0.0
2,148,0.0012153152259998024,1.0,2.111044764518738,0.33,0.0,0.0,0.0,0.0
2,149,0.0013027360383421182,1.0,1.7700409889221191,0.344,0.0,0.0,0.0,0.0
2,150,0.001205524429678917,1.0,2.1551154613494874,0.378,"tensor(9.9822, device='cuda:0')",0.6254843473434448,0.45699530839920044,0.474
2,151,0.0013584394031204282,1.0,1.2728686094284059,0.572,0.0,0.0,0.0,0.0
2,152,0.0012381901522167027,1.0,3.243751955032349,0.236,0.0,0.0,0.0,0.0
